ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CITY,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,RAW_MATERIAL_COST,OPERATING_EXPENSES,PURCHASE_CATEGORY
10284,50,81.86,4,4093,21-08-2019,2528,Shipped,Vintage Cars,68,S32_4289,"Norway Gifts By Mail, Co.",Oslo,Norway,Klaeboe,Jan,Medium,1435.76,1783.39,Salaries
10297,28,79.8,7,2234.4,16-09-2019,2503,Shipped,Vintage Cars,68,S32_4289,"Clover Collections, Co.",Dublin,Ireland,Cassidy,Dean,Small,4617.21,1171.31,Marketing
10308,46,66.04,10,3037.84,15-10-2019,2475,Shipped,Vintage Cars,68,S32_4289,Mini Classics,White Plains,USA,Frick,Steve,Medium,3104.36,1475.52,Salaries
10316,24,59.16,2,1419.84,01-11-2019,2459,Shipped,Vintage Cars,68,S32_4289,giftsbymail.co.uk,Cowes,UK,Bennett,Helen,Small,2101.22,1855.71,Marketing
10328,24,81.17,5,1948.08,12-11-2019,2449,Shipped,Vintage Cars,68,S32_4289,Rovelli Gifts,Bergamo,Italy,Rovelli,Giovanni,Small,1669.69,3056.46,Raw Materials
10340,39,59.16,3,2307.24,24-11-2019,2438,Shipped,Vintage Cars,68,S32_4289,Enaco Distributors,Barcelona,Spain,Saavedra,Eduardo,Small,2810.88,1904.02,Utilities
10353,40,44.51,7,1780.4,04-12-2019,2429,Shipped,Vintage Cars,68,S32_4289,Gift Ideas Corp.,Glendale,USA,Lewis,Dan,Small,3921.65,1075.97,Salaries
10361,49,72.33,2,3544.17,17-12-2019,2417,Shipped,Vintage Cars,68,S32_4289,Souveniers And Things Co.,Chatswood,Australia,Huxley,Adrian,Medium,2872.45,1288.12,Marketing
10375,44,82.26,4,3619.44,03-02-2020,2370,Shipped,Vintage Cars,68,S32_4289,La Rochelle Gifts,Nantes,France,Labrune,Janine,Medium,4511.15,1273.29,Raw Materials
10388,35,111.97,8,3918.95,03-03-2020,2342,Shipped,Vintage Cars,68,S32_4289,FunGiftIdeas.com,New Bedford,USA,Benitez,Violeta,Medium,1548.82,602.18,Raw Materials
10398,22,67.41,4,1483.02,30-03-2020,2316,Shipped,Vintage Cars,68,S32_4289,Reims Collectables,Reims,France,Henriot,Paul,Small,2987.91,1334.95,Raw Materials
10401,62,77.73,6,4819.26,03-04-2020,2313,On Hold,Vintage Cars,68,S32_4289,Tekni Collectables Inc.,Newark,USA,Brown,William,Medium,1747.61,1866.41,Raw Materials
10416,26,61.22,7,1591.72,10-05-2020,2277,Shipped,Vintage Cars,68,S32_4289,L'ordine Souveniers,Reggio Emilia,Italy,Moroni,Maurizio,Small,3363.63,862.88,Marketing
10108,31,118.38,16,3669.78,03-03-2018,3077,Shipped,Motorcycles,102,S32_4485,Cruz & Sons Co.,Makati City,Philippines,Cruz,Arnold,Medium,3886.89,2024.24,Utilities
10121,25,86.74,3,2168.5,07-05-2018,3013,Shipped,Motorcycles,102,S32_4485,Reims Collectables,Reims,France,Henriot,Paul,Small,2579.24,1743.89,Salaries
10135,30,89.8,17,2694,02-07-2018,2958,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Small,500,1132.88,Raw Materials
10145,27,120.42,4,3251.34,25-08-2018,2905,Shipped,Motorcycles,102,S32_4485,Toys4GrownUps.com,Pasadena,USA,Young,Julie,Medium,3198.95,1429.24,Utilities
10169,34,115.32,12,3920.88,04-11-2018,2835,Shipped,Motorcycles,102,S32_4485,"Anna's Decorations, Ltd",North Sydney,Australia,O'Hara,Anna,Medium,3436.74,2299.16,Utilities
10180,22,114.3,7,2514.6,11-11-2018,2829,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,Lille,France,Rance,Martine,Small,3404.29,1866.77,Utilities
10190,42,85.72,4,3600.24,19-11-2018,2822,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Medium,4235.78,1504.39,Utilities
10211,37,109.19,12,4040.03,15-01-2019,2766,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,Paris,France,Perrier,Dominique,Medium,1928.95,1381.16,Utilities
10224,30,111.23,5,3336.9,21-02-2019,2730,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,Lille,France,Rance,Martine,Medium,3680.22,1538.3,Marketing
10237,27,115.32,5,3113.64,05-04-2019,2688,Shipped,Motorcycles,102,S32_4485,Vitachrome Inc.,NYC,USA,Frick,Michael,Medium,4192.51,1244.12,Marketing
10252,25,113.28,9,2832,26-05-2019,2638,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,Paris,France,Perrier,Dominique,Small,1221.41,447.63,Logistics
10264,34,97.97,7,3330.98,30-06-2019,2604,Shipped,Motorcycles,102,S32_4485,Gifts4AllAges.com,Boston,USA,Yoshido,Juri,Medium,3319.65,2521.09,Marketing
10276,38,113.28,13,4304.64,02-08-2019,2572,Shipped,Motorcycles,102,S32_4485,Online Mini Collectables,Brickhaven,USA,Barajas,Miguel,Medium,2495.82,1577.66,Marketing
10285,26,100.01,4,2600.26,27-08-2019,2548,Shipped,Motorcycles,102,S32_4485,Marta's Replicas Co.,Cambridge,USA,Hernandez,Marta,Small,2918.48,1699.07,Marketing
10299,38,115.32,7,4382.16,30-09-2019,2515,Shipped,Motorcycles,102,S32_4485,"Toys of Finland, Co.",Helsinki,Finland,Karttunen,Matti,Medium,3347.68,1471.05,Raw Materials
10309,50,84.7,3,4235,15-10-2019,2501,Shipped,Motorcycles,102,S32_4485,Baane Mini Imports,Stavern,Norway,Bergulfsen,Jonas,Medium,2512.77,1132.44,Raw Materials
10319,22,119.4,8,2626.8,03-11-2019,2483,Shipped,Motorcycles,102,S32_4485,Microscale Inc.,NYC,USA,Kuo,Kee,Small,2324.29,1407.04,Salaries
10331,32,157.08,4,5026.56,17-11-2019,2470,Shipped,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,Philadelphia,USA,Hernandez,Rosa,Medium,3034.15,700.3,Salaries
10341,31,71.02,4,2201.62,24-11-2019,2464,Shipped,Motorcycles,102,S32_4485,Salzburg Collectables,Salzburg,Austria,Pipps,Georg,Small,1912.75,2638.54,Utilities
10355,40,108.17,5,4326.8,07-12-2019,2452,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Medium,1914.17,882.74,Utilities
10365,22,155.69,3,3425.18,07-01-2020,2422,Shipped,Motorcycles,102,S32_4485,Mini Creations Ltd.,New Bedford,USA,Tam,Wing C,Medium,3679.37,984.02,Utilities
10375,41,114.68,15,4701.88,03-02-2020,2396,Shipped,Motorcycles,102,S32_4485,La Rochelle Gifts,Nantes,France,Labrune,Janine,Medium,1851.21,1279.87,Logistics
10390,45,48.98,12,2204.1,04-03-2020,2367,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Small,3666.31,2144.04,Utilities
10403,45,115.32,5,5189.4,08-04-2020,2333,Shipped,Motorcycles,102,S32_4485,"UK Collectables, Ltd.",Liverpool,UK,Devon,Elizabeth,Medium,3462.59,1507.25,Utilities
10106,39,40.15,6,1565.85,17-02-2018,3115,Shipped,Vintage Cars,43,S50_1341,Rovelli Gifts,Bergamo,Italy,Rovelli,Giovanni,Small,1274.19,881.93,Utilities
10120,49,50.62,12,2480.38,29-04-2018,3045,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",Melbourne,Australia,Ferguson,Peter,Small,2322.44,2127.17,Marketing
10133,27,50.19,7,1355.13,27-06-2018,2987,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,4194.11,1865.5,Raw Materials
10143,34,36.66,1,1246.44,10-08-2018,2944,Shipped,Vintage Cars,43,S50_1341,Mini Creations Ltd.,New Bedford,USA,Tam,Wing C,Small,2018.83,1769.22,Raw Materials
10156,20,41.02,1,820.4,08-10-2018,2886,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,2535.6,1857.87,Marketing
10168,48,51.93,13,2492.64,28-10-2018,2867,Shipped,Vintage Cars,43,S50_1341,Technics Stores Inc.,Burlingame,USA,Hirano,Juri,Small,3462.06,2697.18,Marketing
10199,29,38.4,1,1113.6,01-12-2018,2834,Shipped,Vintage Cars,43,S50_1341,West Coast Collectables Co.,Burbank,USA,Thompson,Steve,Small,3783.39,2592.55,Marketing
10210,43,41.02,11,1763.86,12-01-2019,2793,Shipped,Vintage Cars,43,S50_1341,Osaka Souveniers Co.,Osaka,Japan,Kentary,Mory,Small,2748.46,1156.64,Logistics
10223,41,46.26,13,1896.66,20-02-2019,2755,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",Melbourne,Australia,Ferguson,Peter,Small,2402.49,2311.94,Raw Materials
10235,41,35.35,7,1449.35,02-04-2019,2715,Shipped,Vintage Cars,43,S50_1341,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,Lincoln,Elizabeth,Small,4422.37,1691.58,Utilities
10250,36,51.93,8,1869.48,11-05-2019,2677,Shipped,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,San Jose,USA,Frick,Sue,Small,4738.9,1749.55,Logistics
10262,49,37.97,3,1860.53,24-06-2019,2634,Cancelled,Vintage Cars,43,S50_1341,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,3978.86,653.86,Salaries
10275,38,45.39,13,1724.82,23-07-2019,2606,Shipped,Vintage Cars,43,S50_1341,La Rochelle Gifts,Nantes,France,Labrune,Janine,Small,3085.32,1414.81,Logistics
10284,33,51.93,5,1713.69,21-08-2019,2578,Shipped,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",Oslo,Norway,Klaeboe,Jan,Small,2191.73,1093.59,Utilities
10296,26,48.44,1,1259.44,15-09-2019,2554,Shipped,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",Munich,Germany,Donnermeyer,Michael,Small,2169.56,1914.03,Salaries
10308,47,43.64,11,2051.08,15-10-2019,2525,Shipped,Vintage Cars,43,S50_1341,Mini Classics,White Plains,USA,Frick,Steve,Small,3522.51,2035.54,Marketing
10316,34,47.57,3,1617.38,01-11-2019,2509,Shipped,Vintage Cars,43,S50_1341,giftsbymail.co.uk,Cowes,UK,Bennett,Helen,Small,3418.4,462.76,Marketing
10328,34,51.93,7,1765.62,12-11-2019,2499,Shipped,Vintage Cars,43,S50_1341,Rovelli Gifts,Bergamo,Italy,Rovelli,Giovanni,Small,4401.6,1488.98,Raw Materials
10340,40,50.62,4,2024.8,24-11-2019,2488,Shipped,Vintage Cars,43,S50_1341,Enaco Distributors,Barcelona,Spain,Saavedra,Eduardo,Small,3650.45,2060.93,Utilities
10353,40,82.21,8,3288.4,04-12-2019,2479,Shipped,Vintage Cars,43,S50_1341,Gift Ideas Corp.,Glendale,USA,Lewis,Dan,Medium,1496.92,1406.66,Marketing
10361,33,82.59,3,2725.47,17-12-2019,2467,Shipped,Vintage Cars,43,S50_1341,Souveniers And Things Co.,Chatswood,Australia,Huxley,Adrian,Small,4051.95,1864.53,Salaries
10375,49,65.8,5,3224.2,03-02-2020,2420,Shipped,Vintage Cars,43,S50_1341,La Rochelle Gifts,Nantes,France,Labrune,Janine,Medium,2001.94,1675.58,Marketing
10388,27,118.94,1,3211.38,03-03-2020,2392,Shipped,Vintage Cars,43,S50_1341,FunGiftIdeas.com,New Bedford,USA,Benitez,Violeta,Medium,2616.03,1670.83,Raw Materials
10398,49,36.66,5,1796.34,30-03-2020,2366,Shipped,Vintage Cars,43,S50_1341,Reims Collectables,Reims,France,Henriot,Paul,Small,3250.2,1364.34,Utilities
10401,56,35.35,7,1979.6,03-04-2020,2363,On Hold,Vintage Cars,43,S50_1341,Tekni Collectables Inc.,Newark,USA,Brown,William,Small,4995.67,891.71,Raw Materials
10416,37,51.93,8,1921.41,10-05-2020,2327,Shipped,Vintage Cars,43,S50_1341,L'ordine Souveniers,Reggio Emilia,Italy,Moroni,Maurizio,Small,6109.92,939.23,Salaries
10104,33,112.28,7,3705.24,31-01-2018,3158,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Medium,3606.72,1854.68,Salaries
10115,27,105.33,3,2843.91,04-04-2018,3096,Shipped,Trucks and Buses,115,S50_1392,Classic Legends Inc.,NYC,USA,Hernandez,Maria,Small,2816.8,1509.73,Logistics
10127,46,134.27,9,6176.42,03-06-2018,3037,Shipped,Trucks and Buses,115,S50_1392,Muscle Machine Inc,NYC,USA,Young,Jeff,Medium,3534.51,1430.74,Raw Materials
10141,44,125.01,3,5500.44,01-08-2018,2979,Shipped,Trucks and Buses,115,S50_1392,Suominen Souveniers,Espoo,Finland,Suominen,Kalle,Medium,3887.66,1288.05,Utilities
10151,26,123.85,1,3220.1,21-09-2018,2929,Shipped,Trucks and Buses,115,S50_1392,"Oulu Toy Supplies, Inc.",Oulu,Finland,Koskitalo,Pirkko,Medium,2679.33,1347.41,Utilities
10165,48,94.92,10,4556.16,22-10-2018,2899,Shipped,Trucks and Buses,115,S50_1392,"Dragon Souveniers, Ltd.",Singapore,Singapore,Natividad,Eric,Medium,4795.21,2023.46,Marketing
10176,23,135.43,9,3114.89,06-11-2018,2885,Shipped,Trucks and Buses,115,S50_1392,L'ordine Souveniers,Reggio Emilia,Italy,Moroni,Maurizio,Medium,3230.07,1332.38,Salaries
10184,45,109.96,4,4948.2,14-11-2018,2878,Shipped,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.",Sevilla,Spain,Roel,Jose Pedro,Medium,3497.74,829.47,Salaries
10195,49,105.33,4,5161.17,25-11-2018,2868,Shipped,Trucks and Buses,115,S50_1392,Mini Classics,White Plains,USA,Frick,Steve,Medium,3665.92,1871.83,Marketing
10207,28,94.92,5,2657.76,09-12-2018,2855,Shipped,Trucks and Buses,115,S50_1392,Diecast Collectables,Boston,USA,Franco,Valarie,Small,3421.59,1397.56,Raw Materials
10220,37,107.65,9,3983.05,12-02-2019,2791,Shipped,Trucks and Buses,115,S50_1392,"Clover Collections, Co.",Dublin,Ireland,Cassidy,Dean,Medium,3838.94,1515.7,Utilities
10230,34,116.91,7,3974.94,15-03-2019,2761,Shipped,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",Frankfurt,Germany,Keitel,Roland,Medium,2382.75,2303.79,Raw Materials
10246,22,133.11,3,2928.42,05-05-2019,2711,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,2441.7,1489.72,Salaries
10259,29,105.33,2,3054.57,15-06-2019,2671,Shipped,Trucks and Buses,115,S50_1392,Handji Gifts& Co,Singapore,Singapore,Victorino,Wendy,Medium,1899.85,1644.59,Salaries
10271,34,98.39,3,3345.26,20-07-2019,2637,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Medium,3439.5,910.54,Raw Materials
10282,38,113.44,12,4310.72,20-08-2019,2607,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Medium,3778.94,1390.17,Salaries
10292,41,121.54,6,4983.14,08-09-2019,2589,Shipped,Trucks and Buses,115,S50_1392,Land of Toys Inc.,NYC,USA,Yu,Kwai,Medium,3457.77,1804.76,Marketing
10305,42,109.96,3,4618.32,13-10-2019,2555,Shipped,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,Cambridge,USA,Hernandez,Marta,Medium,4674.49,722.31,Salaries
10314,28,121.54,12,3403.12,22-10-2019,2547,Shipped,Trucks and Buses,115,S50_1392,Heintze Collectables,Aaarhus,Denmark,Ibsen,Palle,Medium,2994.4,1600.42,Logistics
10325,38,136.59,4,5190.42,05-11-2019,2534,Shipped,Trucks and Buses,115,S50_1392,Baane Mini Imports,Stavern,Norway,Bergulfsen,Jonas,Medium,3668.74,1550.4,Raw Materials
10336,23,136.59,8,3141.57,20-11-2019,2520,Shipped,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.",Paris,France,Bertrand,Marie,Medium,1908.3,1520.64,Logistics
10350,31,71.4,8,2213.4,02-12-2019,2509,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,2612.9,2018.58,Utilities
10359,46,106.45,2,4896.7,15-12-2019,2497,Shipped,Trucks and Buses,115,S50_1392,Reims Collectables,Reims,France,Henriot,Paul,Medium,3695.54,1667.22,Logistics
10371,48,56.55,10,2714.4,23-01-2020,2459,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Small,3849.1,2239.04,Raw Materials
10383,29,106.45,13,3087.05,22-02-2020,2430,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Medium,2706.03,1003.21,Utilities
10395,46,123.76,4,5692.96,17-03-2020,2407,Shipped,Trucks and Buses,115,S50_1392,Lyon Souveniers,Paris,France,Da Cunha,Daniel,Medium,2928.4,1567.96,Logistics
10412,26,133.11,3,3460.86,03-05-2020,2361,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Medium,1482.13,1542.23,Salaries
10425,18,105.33,2,1895.94,31-05-2020,2334,In Process,Trucks and Buses,115,S50_1392,La Rochelle Gifts,Nantes,France,Labrune,Janine,Small,2642.97,965.37,Marketing
10104,32,53.31,2,1705.92,31-01-2018,3186,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,3890.38,1978.15,Logistics
10117,21,49.21,11,1033.41,16-04-2018,3112,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Singapore,Natividad,Eric,Small,3575.21,2662.34,Logistics
10127,46,69.12,4,3179.52,03-06-2018,3065,Shipped,Trains,58,S50_1514,Muscle Machine Inc,NYC,USA,Young,Jeff,Medium,3500.67,1491.5,Marketing
10142,42,49.79,14,2091.18,08-08-2018,3000,Shipped,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Small,3049.77,1752.51,Marketing
10153,31,57.41,13,1779.71,28-09-2018,2950,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,3007.06,1542.26,Logistics
10165,38,66.78,5,2537.64,22-10-2018,2927,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",Singapore,Singapore,Natividad,Eric,Small,2339.68,1143.21,Utilities
10176,38,64.44,4,2448.72,06-11-2018,2913,Shipped,Trains,58,S50_1514,L'ordine Souveniers,Reggio Emilia,Italy,Moroni,Maurizio,Small,3698.83,589.62,Utilities
10185,20,48.62,15,972.4,14-11-2018,2906,Shipped,Trains,58,S50_1514,Mini Creations Ltd.,New Bedford,USA,Tam,Wing C,Small,3420.97,1147.11,Utilities
10196,46,62.09,7,2856.14,26-11-2018,2895,Shipped,Trains,58,S50_1514,Super Scale Inc.,New Haven,USA,Murphy,Leslie,Small,3492.02,804.02,Salaries
10208,30,65.61,15,1968.3,02-01-2019,2859,Shipped,Trains,58,S50_1514,"Saveley & Henriot, Co.",Lyon,France,Saveley,Mary,Small,2473.97,2352.05,Marketing
10220,30,68.54,4,2056.2,12-02-2019,2819,Shipped,Trains,58,S50_1514,"Clover Collections, Co.",Dublin,Ireland,Cassidy,Dean,Small,846.66,1442.45,Logistics
10230,43,52.14,2,2242.02,15-03-2019,2789,Shipped,Trains,58,S50_1514,"Blauer See Auto, Co.",Frankfurt,Germany,Keitel,Roland,Small,4097.15,1327.04,Salaries
10247,49,63.85,4,3128.65,05-05-2019,2739,Shipped,Trains,58,S50_1514,Suominen Souveniers,Espoo,Finland,Suominen,Kalle,Medium,2521.16,1944.58,Marketing
10272,43,56.82,4,2443.26,20-07-2019,2664,Shipped,Trains,58,S50_1514,Diecast Classics Inc.,Allentown,USA,Yu,Kyung,Small,2137.22,939.12,Logistics
10282,37,66.78,7,2470.86,20-08-2019,2634,Shipped,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Small,3693.48,1116.57,Salaries
10292,35,55.07,1,1927.45,08-09-2019,2616,Shipped,Trains,58,S50_1514,Land of Toys Inc.,NYC,USA,Yu,Kwai,Small,2607.99,1534.04,Marketing
10306,34,60.34,15,2051.56,14-10-2019,2581,Shipped,Trains,58,S50_1514,"AV Stores, Co.",Manchester,UK,Ashworth,Victoria,Small,4059.94,2014.38,Utilities
10314,38,61.51,7,2337.38,22-10-2019,2574,Shipped,Trains,58,S50_1514,Heintze Collectables,Aaarhus,Denmark,Ibsen,Palle,Small,3617.01,1750.84,Salaries
10325,44,134.84,7,5932.96,05-11-2019,2561,Shipped,Trains,58,S50_1514,Baane Mini Imports,Stavern,Norway,Bergulfsen,Jonas,Medium,3683.57,1624.16,Marketing
10337,21,109.37,6,2296.77,21-11-2019,2546,Shipped,Trains,58,S50_1514,Classic Legends Inc.,NYC,USA,Hernandez,Maria,Small,1634.04,1539.06,Logistics
10350,44,147.52,17,6490.88,02-12-2019,2536,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Medium,4211.94,1700.12,Marketing
10359,25,64.93,4,1623.25,15-12-2019,2524,Shipped,Trains,58,S50_1514,Reims Collectables,Reims,France,Henriot,Paul,Small,3261.25,1600.83,Raw Materials
10372,24,58.58,9,1405.92,26-01-2020,2483,Shipped,Trains,58,S50_1514,"Tokyo Collectables, Ltd",Minato-ku,Japan,Shimamura,Akiko,Small,2630.72,985.01,Utilities
10383,38,60.06,10,2282.28,22-02-2020,2457,Shipped,Trains,58,S50_1514,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,3143.39,1523.04,Marketing
10395,45,199.49,3,8977.05,17-03-2020,2434,Shipped,Trains,58,S50_1514,Lyon Souveniers,Paris,France,Da Cunha,Daniel,Large,1223.76,963.16,Raw Materials
10413,51,63.85,4,3256.35,05-05-2020,2386,Shipped,Trains,58,S50_1514,Gift Depot Inc.,Bridgewater,USA,King,Julie,Medium,3408.65,1540.54,Utilities
10108,34,82.99,14,2821.66,03-03-2018,3181,Shipped,Motorcycles,81,S50_4713,Cruz & Sons Co.,Makati City,Philippines,Cruz,Arnold,Small,1970.63,1259.68,Salaries
10121,44,74.85,1,3293.4,07-05-2018,3117,Shipped,Motorcycles,81,S50_4713,Reims Collectables,Reims,France,Henriot,Paul,Medium,1647.33,2769.69,Logistics
10135,44,96,15,4224,02-07-2018,3062,Shipped,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Medium,1477.64,1480.05,Marketing
10145,38,81.36,2,3091.68,25-08-2018,3009,Shipped,Motorcycles,81,S50_4713,Toys4GrownUps.com,Pasadena,USA,Young,Julie,Medium,4112.69,797.88,Marketing
10169,48,80.55,10,3866.4,04-11-2018,2939,Shipped,Motorcycles,81,S50_4713,"Anna's Decorations, Ltd",North Sydney,Australia,O'Hara,Anna,Medium,2370.74,1432.91,Salaries
10180,21,93.56,5,1964.76,11-11-2018,2933,Shipped,Motorcycles,81,S50_4713,Daedalus Designs Imports,Lille,France,Rance,Martine,Small,4533.73,1759.68,Raw Materials
10190,40,66.72,2,2668.8,19-11-2018,2926,Shipped,Motorcycles,81,S50_4713,Euro Shopping Channel,Madrid,Spain,Freyre,Diego,Small,2464.2,2336.68,Salaries
10211,40,80.55,10,3222,15-01-2019,2870,Shipped,Motorcycles,81,S50_4713,Auto Canal Petit,Paris,France,Perrier,Dominique,Medium,1292.64,1205.27,Logistics
10224,50,77.29,3,3864.5,21-02-2019,2834,Shipped,Motorcycles,81,S50_4713,Daedalus Designs Imports,Lille,France,Rance,Martine,Medium,1883.48,708.79,Marketing
10237,20,68.34,3,1366.8,05-04-2019,2792,Shipped,Motorcycles,81,S50_4713,Vitachrome Inc.,NYC,USA,Frick,Michael,Small,4235.81,1908.42,Utilities
10252,48,72.41,7,3475.68,26-05-2019,2742,Shipped,Motorcycles,81,S50_4713,Auto Canal Petit,Paris,France,Perrier,Dominique,Medium,2844.1,809.7,Marketing
10264,47,89.5,5,4206.5,30-06-2019,2708,Shipped,Motorcycles,81,S50_4713,Gifts4AllAges.com,Boston,USA,Yoshido,Juri,Medium,2451.71,1281.92,Marketing
10276,21,70.78,11,1486.38,02-08-2019,2676,Shipped,Motorcycles,81,S50_4713,Online Mini Collectables,Brickhaven,USA,Barajas,Miguel,Small,3160.02,1371.19,Logistics
10285,39,78.92,2,3077.88,27-08-2019,2652,Shipped,Motorcycles,81,S50_4713,Marta's Replicas Co.,Cambridge,USA,Hernandez,Marta,Medium,3501.78,1465.18,Logistics
10299,44,80.55,5,3544.2,30-09-2019,2619,Shipped,Motorcycles,81,S50_4713,"Toys of Finland, Co.",Helsinki,Finland,Karttunen,Matti,Medium,4117.4,1844.58,Salaries
10309,28,88.68,1,2483.04,15-10-2019,2605,Shipped,Motorcycles,81,S50_4713,Baane Mini Imports,Stavern,Norway,Bergulfsen,Jonas,Small,4448.5,1158.18,Raw Materials
10319,45,77.29,6,3478.05,03-11-2019,2587,Shipped,Motorcycles,81,S50_4713,Microscale Inc.,NYC,USA,Kuo,Kee,Medium,2640.23,1363.14,Marketing
10331,20,182.89,5,3657.8,17-11-2019,2574,Shipped,Motorcycles,81,S50_4713,Motor Mint Distributors Inc.,Philadelphia,USA,Hernandez,Rosa,Medium,1673.95,1492.86,Marketing
10341,38,123.22,3,4682.36,24-11-2019,2568,Shipped,Motorcycles,81,S50_4713,Salzburg Collectables,Salzburg,Austria,Pipps,Georg,Medium,2586.53,1574.8,Logistics
10356,26,151.45,4,3937.7,09-12-2019,2554,Shipped,Motorcycles,81,S50_4713,Lyon Souveniers,Paris,France,Da Cunha,Daniel,Medium,3260.28,1548.91,Raw Materials
10365,44,113.28,2,4984.32,07-01-2020,2526,Shipped,Motorcycles,81,S50_4713,Mini Creations Ltd.,New Bedford,USA,Tam,Wing C,Medium,2036.24,1718,Marketing
10375,49,110.34,8,5406.66,03-02-2020,2500,Shipped,Motorcycles,81,S50_4713,La Rochelle Gifts,Nantes,France,Labrune,Janine,Medium,2042.85,1921.92,Salaries
10390,22,158.69,13,3491.18,04-03-2020,2471,Shipped,Motorcycles,81,S50_4713,Mini Gifts Distributors Ltd.,San Rafael,USA,Nelson,Valarie,Medium,3343.79,1696.32,Marketing
10403,31,68.34,3,2118.54,08-04-2020,2437,Shipped,Motorcycles,81,S50_4713,"UK Collectables, Ltd.",Liverpool,UK,Devon,Elizabeth,Small,2951.35,1726.79,Marketing
